PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalExpenditure,CryoSleep,VIP,Cabin_class_A,Cabin_class_B,Cabin_class_C,Cabin_class_D,Cabin_class_E,Cabin_class_F,Cabin_class_G,Cabin_class_T,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
8862_05,C/329/S,25.0,0.0,0.0,0.0,0.0,0.0,Prope Myling,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8863_01,E/582/S,24.0,0.0,784.0,5.0,0.0,1.0,Dona Greeves,True,790.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
8864_01,F/1717/S,18.0,0.0,0.0,0.0,0.0,0.0,Tench Pert,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8865_01,F/1826/P,24.0,121.0,10.0,341.0,307.0,47.0,Bettie Sancockett,False,826.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8867_01,B/286/P,30.0,0.0,0.0,0.0,0.0,0.0,Sollum Ambleetive,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8867_02,B/286/P,38.0,0.0,0.0,0.0,0.0,0.0,Alrairk Ambleetive,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8868_01,G/1430/S,39.0,0.0,798.0,0.0,56.0,0.0,Chesty Loverthyo,True,854.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8869_01,G/1431/S,31.0,0.0,0.0,0.0,0.0,0.0,Melica Starkers,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8871_01,G/1432/S,33.0,0.0,116.0,412.0,379.0,0.0,Nelly Benney,True,907.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8872_01,F/1828/P,23.0,0.0,0.0,0.0,0.0,0.0,Rinnab Surry,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8876_01,B/287/P,44.0,0.0,71.0,7148.0,427.0,394.0,Mulkes Suarging,True,8040.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8878_01,E/568/P,22.0,0.0,0.0,0.0,0.0,906.0,Tracek Rames,False,906.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8880_01,F/1829/P,28.0,0.0,0.0,0.0,0.0,0.0,Croo Cure,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8881_01,F/1719/S,34.0,0.0,0.0,717.0,0.0,0.0,Timmy Garnettiz,True,717.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8883_01,G/1438/P,8.0,0.0,0.0,0.0,0.0,0.0,Rence Monroellynn,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8884_01,F/1830/P,26.0,1471.0,0.0,7.0,5.0,0.0,Jenne Mckins,True,1483.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8885_01,D/269/S,29.0,876.0,1.0,54.0,125.0,0.0,Squars Anake,False,1056.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8886_01,G/1433/S,58.0,0.0,0.0,620.0,0.0,0.0,Jerrye Mclarseney,False,620.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8886_02,G/1433/S,4.0,0.0,0.0,0.0,0.0,0.0,Samana Mclarseney,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8886_03,G/1433/S,1.0,0.0,0.0,0.0,0.0,0.0,Ale Mclarseney,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8889_01,G/1439/P,17.0,0.0,0.0,615.0,0.0,0.0,Erman Russelloyd,False,615.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8890_01,G/1434/S,27.0,0.0,0.0,0.0,1606.0,3675.0,Coreen Tersimpson,False,5281.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8891_01,F/1831/P,24.0,1186.0,0.0,381.0,3.0,173.0,Jimmyn Pooley,True,1743.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8891_02,F/1831/P,16.0,0.0,1332.0,0.0,0.0,0.0,Isa Pooley,True,1332.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8892_01,F/1832/P,28.0,0.0,16.0,496.0,318.0,0.0,Shanya Ricklaney,False,830.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8894_01,F/1721/S,23.0,0.0,0.0,0.0,0.0,0.0,Ars Shpie,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8896_01,F/1722/S,33.0,0.0,0.0,0.0,0.0,0.0,Gone Pri,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8897_01,G/1440/P,24.0,0.0,0.0,0.0,0.0,0.0,Courta Hoppers,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8899_01,G/1435/S,6.0,0.0,0.0,0.0,0.0,0.0,Helle Bookson,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8900_01,G/1441/P,19.0,23.0,659.0,0.0,15.0,113.0,Stal Landolphrey,False,810.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8901_01,B/341/S,31.0,0.0,0.0,0.0,0.0,0.0,Alphah Cousel,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8902_01,G/1436/S,19.0,16.0,1739.0,9.0,5.0,8.0,Enry Goodson,True,1777.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8903_01,G/1437/S,18.0,0.0,0.0,0.0,0.0,810.0,Darrie Herreras,False,810.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8904_01,G/1442/P,35.0,522.0,0.0,1.0,324.0,60.0,Troya Welles,False,907.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8905_01,E/570/P,32.0,0.0,0.0,0.0,0.0,0.0,Flakes Dutte,True,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8907_01,G/1438/S,24.0,0.0,0.0,0.0,0.0,0.0,Karay Booters,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8910_01,E/585/S,33.0,0.0,3.0,0.0,782.0,7.0,Therta Crayeson,False,792.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8918_01,G/1448/P,20.0,0.0,1.0,32.0,755.0,21.0,Brada Hayder,False,809.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8919_01,C/331/S,27.0,0.0,2481.0,0.0,3657.0,93.0,Zedark Crantiale,False,6231.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8922_01,G/1449/P,28.0,0.0,0.0,0.0,0.0,0.0,Walley Pager,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8923_01,G/1450/P,19.0,0.0,0.0,0.0,0.0,0.0,Lilley Fuentryoung,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8930_01,F/1725/S,23.0,0.0,471.0,120.0,13.0,6.0,Alvira Cleachrand,True,610.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8932_01,F/1727/S,23.0,0.0,0.0,0.0,912.0,41.0,Bretty Blanglison,False,953.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8937_01,E/574/P,25.0,0.0,0.0,0.0,0.0,0.0,Zosmark Unaasor,True,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8938_01,F/1729/S,22.0,0.0,0.0,0.0,0.0,0.0,Quites Must,True,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8938_02,F/1729/S,35.0,0.0,0.0,0.0,0.0,0.0,Jumars Must,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8939_01,G/1441/S,24.0,0.0,0.0,0.0,0.0,0.0,Jillie Sweett,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8941_01,E/575/P,26.0,1.0,445.0,170.0,614.0,68.0,Quits Perie,False,1298.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8941_02,F/1834/P,37.0,528.0,0.0,1598.0,62.0,0.0,Spix Perie,True,2188.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8941_03,E/575/P,14.0,1737.0,0.0,336.0,0.0,0.0,Tifet Perie,False,2073.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8942_01,C/297/P,36.0,0.0,3423.0,0.0,466.0,349.0,Muontak Haftical,True,4238.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8944_03,G/1442/S,18.0,327.0,170.0,0.0,0.0,130.0,Darley Hobbinson,False,627.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8947_01,F/1731/S,34.0,0.0,0.0,0.0,0.0,0.0,Soyos Mish,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8948_02,B/342/S,18.0,0.0,4715.0,0.0,36.0,995.0,Hadirah Hetforhaft,True,5746.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8954_01,G/1452/P,73.0,1806.0,0.0,47.0,0.0,0.0,Ianne Torrez,False,1853.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8955_01,F/1837/P,31.0,0.0,1524.0,0.0,0.0,0.0,Felice Trankliney,False,1524.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8956_01,F/1838/P,25.0,0.0,0.0,0.0,6.0,1989.0,Mela Bonnondry,False,1995.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8956_03,G/1453/P,24.0,0.0,0.0,40.0,0.0,575.0,Sallyl Bonnondry,False,615.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8956_04,G/1453/P,27.0,194.0,1.0,10.0,629.0,0.0,Krisa Bonnondry,False,834.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8956_05,G/1453/P,21.0,0.0,0.0,0.0,0.0,0.0,Deandy Bonnondry,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8956_06,F/1838/P,22.0,0.0,29.0,165.0,404.0,0.0,Valex Bonnondry,False,598.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8956_07,F/1838/P,39.0,0.0,0.0,1291.0,224.0,0.0,Lolas Bonnondry,False,1515.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8956_08,F/1838/P,26.0,0.0,0.0,0.0,0.0,741.0,Harvin Bonnondry,False,741.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8959_01,C/298/P,32.0,0.0,0.0,0.0,0.0,0.0,Wimps Unhearfus,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8961_02,G/1455/P,7.0,0.0,0.0,0.0,0.0,0.0,Chael Blancoy,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8961_03,G/1455/P,4.0,0.0,0.0,0.0,0.0,0.0,Chery Wilderssen,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8961_04,F/1839/P,21.0,0.0,6.0,0.0,593.0,0.0,Dandy Blancoy,False,599.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8961_05,G/1455/P,12.0,0.0,0.0,0.0,0.0,0.0,Rena Blancoy,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8964_02,F/1734/S,0.0,0.0,0.0,0.0,0.0,0.0,Tornes Grean,True,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8964_03,F/1734/S,18.0,0.0,0.0,0.0,0.0,0.0,Hamus Grean,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8966_01,F/1735/S,52.0,1231.0,2.0,8.0,0.0,0.0,Dow Bush,False,1241.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8967_01,G/1445/S,18.0,13.0,822.0,27.0,0.0,46.0,Maryn Mayson,False,908.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8968_01,E/588/S,51.0,0.0,0.0,0.0,0.0,0.0,Phamark Watorivedy,True,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8969_01,C/299/P,21.0,0.0,846.0,4407.0,0.0,2491.0,Achiram Turtertive,True,7744.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8973_01,G/1446/S,13.0,0.0,0.0,0.0,0.0,0.0,Daisya Flynner,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8975_01,G/1456/P,35.0,503.0,236.0,2.0,0.0,68.0,Penne Goffey,False,809.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8976_01,F/1737/S,35.0,1.0,0.0,0.0,0.0,803.0,Tyrona Robbson,False,804.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8977_01,D/272/S,51.0,324.0,0.0,563.0,119.0,0.0,Herk Graie,False,1006.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8978_01,F/1841/P,53.0,24.0,0.0,1105.0,0.0,0.0,Hule Perne,False,1129.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8981_01,E/589/S,29.0,311.0,7.0,665.0,0.0,0.0,Deanny Rames,False,983.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8983_01,E/576/P,47.0,42.0,509.0,0.0,0.0,1057.0,Elene Mayder,False,1608.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8985_01,F/1842/P,22.0,0.0,0.0,626.0,0.0,14.0,Robyny Blancoy,False,640.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8986_02,F/1740/S,22.0,0.0,17.0,0.0,620.0,0.0,Lyne Kirklander,False,637.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8987_01,D/282/P,25.0,0.0,0.0,0.0,0.0,0.0,Tauva Reshory,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8988_01,G/1448/S,27.0,0.0,0.0,0.0,0.0,0.0,Maen Fowlesterez,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8988_03,G/1448/S,0.0,0.0,0.0,0.0,0.0,0.0,Catha Fowlesterez,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8988_05,F/1741/S,30.0,0.0,1028.0,0.0,80.0,0.0,Melara Fowlesterez,False,1108.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8988_07,F/1741/S,53.0,0.0,1487.0,0.0,67.0,0.0,Heila Malliamsey,False,1554.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8988_08,G/1448/S,9.0,0.0,0.0,0.0,0.0,0.0,Neila Fowlesterez,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8989_02,B/291/P,16.0,0.0,0.0,0.0,0.0,0.0,Dyonon Invebodene,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8989_03,B/291/P,29.0,0.0,0.0,0.0,0.0,0.0,Graston Invebodene,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8989_04,B/291/P,29.0,80.0,3707.0,0.0,1465.0,1320.0,Minon Invebodene,False,6572.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8992_01,D/283/P,46.0,479.0,4.0,699.0,0.0,0.0,Tos Brin,False,1182.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8996_01,D/285/P,39.0,2101.0,41.0,0.0,525.0,19.0,Dabireo Nalanet,False,2686.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8997_02,F/1742/S,30.0,604.0,0.0,50.0,147.0,2.0,Kaye Guerson,False,803.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8998_01,G/1449/S,41.0,0.0,0.0,0.0,0.0,0.0,Gerry Englence,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8999_01,D/274/S,32.0,2555.0,0.0,456.0,2.0,0.0,Roswal Raste,False,3013.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9001_01,F/1743/S,15.0,0.0,20.0,816.0,39.0,1.0,Kaye Chardsonnon,False,876.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9004_01,B/292/P,20.0,0.0,0.0,0.0,0.0,0.0,Kabiton Plegred,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9007_01,G/1458/P,18.0,0.0,0.0,0.0,0.0,0.0,Guyne Bookerson,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9008_01,F/1745/S,31.0,0.0,173.0,409.0,102.0,43.0,Robina Herreras,False,727.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9008_02,F/1745/S,25.0,0.0,0.0,0.0,0.0,0.0,Regory Herreras,False,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9009_01,G/1459/P,19.0,0.0,0.0,0.0,0.0,0.0,Dellia Shephendry,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
9010_01,F/1846/P,32.0,0.0,0.0,0.0,0.0,0.0,Grog Pelte,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
9011_01,F/1746/S,45.0,2.0,338.0,307.0,64.0,0.0,Billex Anthompson,False,711.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9013_01,G/1461/P,21.0,128.0,108.0,8.0,3.0,522.0,Daisya Prestonard,False,769.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9013_02,G/1461/P,48.0,38.0,0.0,23.0,722.0,1.0,Idarry Prestonard,False,784.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9013_03,G/1461/P,0.0,0.0,0.0,0.0,0.0,0.0,Brancy Prestonard,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9014_01,B/293/P,29.0,0.0,0.0,0.0,0.0,0.0,Nunkib Dishearly,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9015_01,B/344/S,41.0,3.0,1320.0,0.0,0.0,12392.0,Nunkino Perable,False,13715.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9018_01,G/1462/P,23.0,0.0,554.0,0.0,299.0,0.0,Lilasa Beachez,False,853.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9019_01,E/592/S,48.0,304.0,0.0,164.0,320.0,0.0,Valex Alldson,False,788.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
9020_01,F/1747/S,18.0,0.0,0.0,0.0,391.0,283.0,Billia Pottonalden,True,674.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
9021_02,D/286/P,26.0,1297.0,0.0,62.0,0.0,364.0,Spros Chake,False,1723.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9024_01,F/1749/S,27.0,63.0,0.0,1970.0,0.0,0.0,Flys Jamai,True,2033.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
9028_01,G/1464/P,22.0,1.0,676.0,13.0,217.0,1.0,Karah Starkers,False,908.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9029_01,D/287/P,17.0,3146.0,0.0,87.0,135.0,0.0,Ockies Berle,False,3368.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9030_01,F/1847/P,28.0,1954.0,43.0,0.0,0.0,7.0,Hery Ericksonga,False,2004.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9030_02,G/1465/P,27.0,0.0,0.0,0.0,298.0,511.0,Stace Ericksonga,False,809.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9032_01,E/578/P,37.0,0.0,0.0,0.0,0.0,0.0,Pefox Late,False,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
9034_01,D/288/P,14.0,0.0,0.0,0.0,0.0,0.0,Marfar Crakete,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9034_02,D/288/P,43.0,0.0,0.0,0.0,0.0,0.0,Errairk Crakete,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9034_03,D/288/P,27.0,0.0,984.0,0.0,13995.0,312.0,Phecca Headmish,False,15291.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9034_05,D/288/P,33.0,0.0,1876.0,0.0,1432.0,14.0,Mothab Crakete,False,3322.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9035_01,G/1466/P,39.0,266.0,4.0,1.0,0.0,452.0,Evenna Coleyanglas,False,723.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9036_01,G/1467/P,21.0,0.0,0.0,0.0,0.0,0.0,Ninald Barris,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
9037_01,F/1751/S,21.0,1410.0,3.0,49.0,0.0,0.0,Galowl Stike,False,1462.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
9038_01,A/106/S,28.0,0.0,0.0,0.0,0.0,0.0,Betenar Listive,True,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
9042_01,B/294/P,42.0,0.0,5436.0,0.0,471.0,109.0,Askeid Clunic,True,6016.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9043_01,F/1848/P,25.0,0.0,0.0,0.0,0.0,0.0,Cobix Erle,True,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9046_01,C/335/S,25.0,0.0,0.0,0.0,0.0,0.0,Alphah Cratrave,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9046_02,C/335/S,25.0,6899.0,265.0,0.0,2234.0,2090.0,Quarke Cratrave,False,11488.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9048_01,G/1471/P,54.0,0.0,0.0,0.0,0.0,0.0,Sall Garzaley,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9049_01,C/336/S,41.0,0.0,0.0,0.0,0.0,0.0,Luxion Grentual,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9052_01,G/1457/S,36.0,0.0,17.0,204.0,559.0,3.0,Adamy Hestes,False,783.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9052_02,F/1752/S,33.0,1006.0,0.0,1357.0,45.0,6.0,Stendy Hestes,False,2414.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9057_02,B/296/P,55.0,0.0,0.0,0.0,0.0,0.0,Sitron Statch,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9059_01,F/1753/S,16.0,866.0,0.0,0.0,184.0,0.0,Anda Gregordy,False,1050.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9060_01,F/1853/P,28.0,0.0,8.0,338.0,135.0,390.0,Annard Charryerry,False,871.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9061_01,D/276/S,26.0,887.0,6.0,15.0,148.0,0.0,Chars Flate,False,1056.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9064_01,F/1754/S,42.0,815.0,19.0,2.0,11.0,17.0,Annez Parrett,False,864.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9066_01,F/1756/S,30.0,1269.0,9.0,0.0,0.0,0.0,Blancy Dotsondez,False,1278.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
9068_01,C/337/S,31.0,1062.0,1605.0,0.0,2718.0,1674.0,Alurops Clinarfork,False,7059.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9069_01,B/297/P,22.0,0.0,0.0,0.0,0.0,0.0,Azhat Brakeng,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9069_02,B/297/P,26.0,0.0,0.0,0.0,0.0,0.0,Hekab Brakeng,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9069_04,B/297/P,44.0,0.0,4313.0,0.0,568.0,7.0,Cheleon Brakeng,True,4888.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9069_05,B/297/P,29.0,0.0,12563.0,0.0,3.0,5057.0,Mirfark Taketiatim,False,17623.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9071_01,F/1855/P,22.0,0.0,0.0,1072.0,46.0,3.0,Anton Woody,False,1121.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9072_01,F/1758/S,23.0,0.0,0.0,0.0,0.0,0.0,Gork Creke,True,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9072_02,F/1758/S,30.0,160.0,0.0,719.0,162.0,0.0,Aleys Creke,False,1041.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9072_03,F/1758/S,23.0,455.0,10.0,591.0,232.0,0.0,Stoate Creke,False,1288.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9073_01,A/107/S,13.0,24.0,838.0,1069.0,1376.0,181.0,Marazha Shricatory,False,3488.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
9074_02,G/1460/S,27.0,0.0,468.0,0.0,59.0,309.0,Janee Trerady,False,836.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
9074_03,G/1460/S,27.0,0.0,0.0,0.0,0.0,0.0,Gwendy Trerady,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9074_04,G/1460/S,10.0,0.0,0.0,0.0,0.0,0.0,Duana Trerady,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9074_05,G/1460/S,2.0,0.0,0.0,0.0,0.0,0.0,Fayel Trerady,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
9074_06,G/1460/S,5.0,0.0,0.0,0.0,0.0,0.0,Man Trerady,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9075_01,E/580/P,24.0,0.0,10.0,758.0,0.0,20.0,Stal Nolds,False,788.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9077_01,F/1856/P,22.0,23.0,100.0,1353.0,0.0,0.0,Kimmie Sawyerson,True,1476.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9077_02,G/1475/P,22.0,0.0,0.0,0.0,0.0,0.0,Willy Sawyerson,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
9078_01,E/594/S,44.0,0.0,2.0,0.0,0.0,1556.0,Dondy Johnshines,False,1558.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
9079_01,E/595/S,55.0,1.0,0.0,58.0,0.0,802.0,Maryne Kellyons,True,861.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
9080_01,F/1857/P,22.0,34.0,0.0,0.0,711.0,0.0,Willah Kenzierry,False,745.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9081_01,G/1476/P,8.0,0.0,0.0,0.0,0.0,0.0,Hanna Clemondsey,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
